horizonte_sem,outer_fold_index,column_name,non_null_train_count,nunique_train_non_null
1,16,hist_caida_hit_mean4_E5_v4_clean,22,3
1,16,hist_caida_hit_mean4_E7_v3_clean,22,4
1,16,hist_dir_acc_mean4_E1_v5_clean,24,3
1,16,hist_dir_acc_mean4_E2_v3_clean,26,5
1,16,hist_dir_acc_mean4_E3_v2_clean,24,3
1,16,hist_dir_acc_mean4_E5_v4_clean,24,3
1,16,hist_dir_acc_mean4_E7_v3_clean,24,6
1,16,hist_dir_acc_mean4_E9_v2_clean,12,5
1,16,hist_loss_local_mean4_E1_v5_clean,24,24
1,16,hist_loss_local_mean4_E2_v3_clean,26,26
1,16,hist_loss_local_mean4_E3_v2_clean,24,24
1,16,hist_loss_local_mean4_E5_v4_clean,24,24
1,16,hist_loss_local_mean4_E7_v3_clean,24,24
1,16,hist_loss_local_mean4_E9_v2_clean,12,12
1,16,y_current,27,27
1,16,caida_pred_E1_v5_clean,25,2
1,16,caida_pred_E2_v3_clean,27,2
1,16,caida_pred_E3_v2_clean,25,2
1,16,caida_pred_E5_v4_clean,25,2
1,16,caida_pred_E7_v3_clean,25,2
1,16,caida_pred_E9_v2_clean,13,2
1,16,direccion_pred_E1_v5_clean,25,2
1,16,direccion_pred_E2_v3_clean,27,2
1,16,direccion_pred_E3_v2_clean,25,2
1,16,direccion_pred_E5_v4_clean,25,2
1,16,direccion_pred_E7_v3_clean,25,2
1,16,direccion_pred_E9_v2_clean,13,2
1,16,pred_E1_v5_clean,25,25
1,16,pred_E2_v3_clean,27,27
1,16,pred_E3_v2_clean,25,25
1,16,pred_E5_v4_clean,25,25
1,16,pred_E7_v3_clean,25,25
1,16,pred_E9_v2_clean,13,13
1,16,pred_disponible_E1_v5_clean,27,2
1,16,pred_disponible_E3_v2_clean,27,2
1,16,pred_disponible_E5_v4_clean,27,2
1,16,pred_disponible_E7_v3_clean,27,2
1,16,pred_disponible_E9_v2_clean,27,2
