fecha,semana_iso,y_current,y_real,ctx_y_lag1,ctx_y_lag2,ctx_y_lag4,ctx_delta_1w,ctx_delta_2w,ctx_abs_delta_1w,ctx_rolling_mean_4w,ctx_rolling_std_4w,ctx_trend_vs_ma4,ctx_mean_delta_4w,ctx_positive_delta_ratio_4w,ctx_negative_delta_ratio_4w,ctx_recent_fall_flag,ctx_sentimiento_medios,ctx_v5_promedio_neto,ctx_v5_dispersion_neta,ctx_semana_iso,horizonte,source_version,source_table_origin,source_curated_e9_origin,split_role_retro,pred_E1_v5_clean,pred_E2_v3_clean,pred_E3_v2_clean,pred_E5_v4_clean,pred_E7_v3_clean,pred_E9_v2_clean,pred_disponible_E1_v5_clean,pred_disponible_E2_v3_clean,pred_disponible_E3_v2_clean,pred_disponible_E5_v4_clean,pred_disponible_E7_v3_clean,pred_disponible_E9_v2_clean,n_modelos_disponibles,fila_completa_modelos_incluidos,cobertura_modelos_fila,modelos_disponibles_lista,modelos_faltantes_lista,notas_integridad_fila,row_id,origen_temporal_id,actual_delta,actual_direction,actual_caida,direccion_pred_E1_v5_clean,caida_pred_E1_v5_clean,abs_error_E1_v5_clean,sq_error_E1_v5_clean,acierto_direccion_E1_v5_clean,acierto_caida_E1_v5_clean,loss_local_E1_v5_clean,hist_abs_error_mean4_E1_v5_clean,hist_loss_local_mean4_E1_v5_clean,hist_dir_acc_mean4_E1_v5_clean,hist_caida_hit_mean4_E1_v5_clean,direccion_pred_E2_v3_clean,caida_pred_E2_v3_clean,abs_error_E2_v3_clean,sq_error_E2_v3_clean,acierto_direccion_E2_v3_clean,acierto_caida_E2_v3_clean,loss_local_E2_v3_clean,hist_abs_error_mean4_E2_v3_clean,hist_loss_local_mean4_E2_v3_clean,hist_dir_acc_mean4_E2_v3_clean,hist_caida_hit_mean4_E2_v3_clean,direccion_pred_E3_v2_clean,caida_pred_E3_v2_clean,abs_error_E3_v2_clean,sq_error_E3_v2_clean,acierto_direccion_E3_v2_clean,acierto_caida_E3_v2_clean,loss_local_E3_v2_clean,hist_abs_error_mean4_E3_v2_clean,hist_loss_local_mean4_E3_v2_clean,hist_dir_acc_mean4_E3_v2_clean,hist_caida_hit_mean4_E3_v2_clean,direccion_pred_E5_v4_clean,caida_pred_E5_v4_clean,abs_error_E5_v4_clean,sq_error_E5_v4_clean,acierto_direccion_E5_v4_clean,acierto_caida_E5_v4_clean,loss_local_E5_v4_clean,hist_abs_error_mean4_E5_v4_clean,hist_loss_local_mean4_E5_v4_clean,hist_dir_acc_mean4_E5_v4_clean,hist_caida_hit_mean4_E5_v4_clean,direccion_pred_E7_v3_clean,caida_pred_E7_v3_clean,abs_error_E7_v3_clean,sq_error_E7_v3_clean,acierto_direccion_E7_v3_clean,acierto_caida_E7_v3_clean,loss_local_E7_v3_clean,hist_abs_error_mean4_E7_v3_clean,hist_loss_local_mean4_E7_v3_clean,hist_dir_acc_mean4_E7_v3_clean,hist_caida_hit_mean4_E7_v3_clean,direccion_pred_E9_v2_clean,caida_pred_E9_v2_clean,abs_error_E9_v2_clean,sq_error_E9_v2_clean,acierto_direccion_E9_v2_clean,acierto_caida_E9_v2_clean,loss_local_E9_v2_clean,hist_abs_error_mean4_E9_v2_clean,hist_loss_local_mean4_E9_v2_clean,hist_dir_acc_mean4_E9_v2_clean,hist_caida_hit_mean4_E9_v2_clean,promedio_predicciones,mediana_predicciones,min_predicciones,max_predicciones,rango_predicciones,desviacion_predicciones,max_diff_predicciones,consenso_direccion,desacuerdo_direccion,n_direcciones_distintas,numero_modelos_predicen_caida,share_modelos_predicen_caida,dispersion_direccion,mejor_modelo_error_abs,mejor_modelo_mae_local,mejor_modelo_direccion,mejor_modelo_caida,mejor_modelo_loss_radar_local,empate_mejor_modelo_error_abs,empate_mejor_modelo,mejor_modelo_operativo
2026-01-19,2026-W04,0.245426229585526,0.320565191490885,0.0687870202028637,0.108341978085893,0.0677012815654136,0.1766392093826623,0.137084251499633,0.1766392093826623,0.2515442765188712,0.2026203821497297,-0.006118046933345167,0.0444312370050281,0.5,0.5,0.0,0.138560687432868,0.45449,3.483215855915335,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1357515410302169,0.0971083363612578,0.1457894242692017,0.1086459546803412,-0.0234282975657114,0.0220119582766629,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260119,H1_20260119,0.07513896190535901,1.0,0,-1.0,1.0,0.18481365046066814,0.03415608539659802,0.0,,0.13653898227217556,0.16525542078840744,0.08820131399187804,0.75,0.5,-1.0,1.0,0.2234568551296272,0.0499329661044232,0.0,,0.14313355655798424,0.16176861982864205,0.050106281355584495,1.0,1.0,-1.0,1.0,0.17477576722168334,0.03054656880792804,0.0,,0.13482598855804576,0.15793723970844908,0.0869524452921361,0.75,0.5,-1.0,1.0,0.2119192368105438,0.04490976293036335,0.0,,0.14116462872867253,0.1360325911860673,0.03821435387029784,1.0,1.0,-1.0,1.0,0.34399348905659644,0.11833152051333073,0.0,,0.16370348064689483,0.14912479400915674,0.10419857602711316,0.5,0.5,-1.0,1.0,0.2985532332142221,0.0891340330626657,0.0,,0.15594896998232266,0.15679182897553645,0.0492569776483249,1.0,1.0,0.08097981950866151,0.1028771455207995,-0.0234282975657114,0.1457894242692017,0.1692177218349131,0.061378652651860675,0.1692177218349131,1.0,0.0,1.0,6.0,1.0,0.16666666666666666,E3_v2_clean,E3_v2_clean,sin_modelo_con_direccion_correcta,no_aplica_no_hubo_caida,E3_v2_clean,0,0,E3_v2_clean
2026-01-26,2026-W05,0.320565191490885,0.170007405822799,0.245426229585526,0.0687870202028637,0.583621878201202,0.07513896190535901,0.2517781712880213,0.07513896190535901,0.18578010484129193,0.10174566957460973,0.1347850866495931,-0.06576417167757927,0.5,0.5,0.0,0.0989010989010989,0.34012999999999993,3.261352002483019,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1416467178314856,0.231702828473958,0.188789393789041,0.1704459055215684,0.3525305741141352,0.1438127355264506,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260126,H1_20260126,-0.15055778566808603,-1.0,1,-1.0,1.0,0.028360687991313388,0.0008043286233406274,1.0,1.0,0.004839833170088784,0.09817399594829936,0.09550367544596498,0.5,0.5,-1.0,1.0,0.061695422651159015,0.003806325176105145,1.0,1.0,0.04052850174442817,0.13443466694075024,0.06419166349099029,0.75,1.0,-1.0,1.0,0.018781987966242003,0.0003527630719640594,1.0,1.0,0.0032052003952467143,0.101740042327208,0.09611223154150128,0.5,0.5,-1.0,1.0,0.0004384996987694123,1.9228198582086532e-07,1.0,1.0,7.48312377974812e-05,0.09723998903426878,0.050344284473327006,0.75,1.0,1.0,0.0,0.1825231682913362,0.033314706963107434,0.0,0.0,0.21114810488647798,0.16817346864045263,0.12619928727061375,0.25,0.5,-1.0,1.0,0.026194670296348394,0.0006861607519343968,1.0,1.0,0.004470196005775219,0.13376394438333736,0.06407720275286263,0.75,1.0,0.2048213592094398,0.1796176496553047,0.1416467178314856,0.3525305741141352,0.21088385628264958,0.07267783794022573,0.21088385628264958,0.0,1.0,2.0,5.0,0.8333333333333334,0.3333333333333333,E5_v4_clean,E5_v4_clean,E5_v4_clean,E5_v4_clean,E5_v4_clean,0,0,E5_v4_clean
2026-02-02,2026-W06,0.170007405822799,-0.0198367240853288,0.320565191490885,0.245426229585526,0.108341978085893,-0.15055778566808603,-0.07541882376272702,0.15055778566808603,0.20119646177551842,0.09315334591842568,-0.031189055952719424,0.01541635693422648,0.5,0.5,1.0,0.155420773313116,-0.73083,3.2821065025528955,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1429977583060304,0.1748815479286392,0.1875860167883226,0.181492329167019,0.2634465358026797,0.1460261685025191,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260202,H1_20260202,-0.1898441299081278,-1.0,1,-1.0,1.0,0.1628344823913592,0.026515068655661868,1.0,1.0,0.05778817387481302,0.09804313554930674,0.09548134374160402,0.5,0.5,1.0,0.0,0.194718272013968,0.03791520545610563,0.0,0.0,0.21322923449544745,0.11941055766941075,0.06162775592906023,0.75,1.0,1.0,0.0,0.2074227408736514,0.04302419343153793,0.0,0.0,0.21539728873356354,0.09398632510011495,0.09478903734259228,0.5,0.5,1.0,0.0,0.2013290532523478,0.040533387683486695,0.0,0.0,0.21435738337277757,0.09113276518415671,0.04930206911606969,0.75,1.0,1.0,0.0,0.2832832598880085,0.08024940533277697,0.0,0.0,0.22834310501059785,0.20166041407268503,0.1769139310520873,0.0,0.0,-1.0,1.0,0.1658628925878479,0.027510499137607967,1.0,1.0,0.05830498080580463,0.13656082115915413,0.06455449783810159,0.75,1.0,0.18273839274920164,0.17818693854782908,0.1429977583060304,0.2634465358026797,0.12044877749664928,0.039849073460652876,0.12044877749664928,0.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,E1_v5_clean,E1_v5_clean,E1_v5_clean,E1_v5_clean,E1_v5_clean,0,0,E1_v5_clean
2026-02-09,2026-W07,-0.0198367240853288,0.0960196886446368,0.170007405822799,0.320565191490885,0.0687870202028637,-0.1898441299081278,-0.3404019155762138,0.1898441299081278,0.1790405257034703,0.12656031214848745,-0.1988772497887991,-0.022155936072048143,0.5,0.5,1.0,0.110484250117536,-0.9221800000000002,2.4077100825473154,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1394013945655349,0.2164002315893015,0.1757993003873021,0.158836845895187,0.1879737126823528,0.1263082294145218,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260209,H1_20260209,0.1158564127299656,1.0,0,1.0,0.0,0.043381705920898114,0.0018819724086072864,1.0,,0.007403213185635993,0.12192515757177341,0.06205687965203495,0.75,1.0,1.0,0.0,0.1203805429446647,0.014491475119652262,1.0,,0.05054328671276723,0.1608138654931742,0.11369334977566306,0.5,0.5,1.0,0.0,0.0797796117426653,0.00636478644981042,1.0,,0.0436146207499346,0.12841885742714645,0.10066504825380729,0.5,0.5,1.0,0.0,0.06281715725055022,0.003945995245040354,1.0,,0.040719928987795216,0.132271005009674,0.10132242834457603,0.5,0.5,1.0,0.0,0.091954024037716,0.008455542536728852,1.0,,0.04569221930713358,0.24779335267515895,0.18478665002668732,0.0,0.0,1.0,0.0,0.030288540769885006,0.0009173957019689862,1.0,,0.005168826804786101,0.16201287985953494,0.0688979650340624,0.75,1.0,0.16745328575569998,0.16731807314124456,0.1263082294145218,0.2164002315893015,0.0900920021747797,0.030112607228130545,0.0900920021747797,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,E9_v2_clean,E9_v2_clean,E9_v2_clean,no_aplica_no_hubo_caida,E9_v2_clean,0,0,E9_v2_clean
2026-02-16,2026-W08,0.0960196886446368,0.27725068164164,-0.0198367240853288,0.170007405822799,0.245426229585526,0.1158564127299656,-0.0739877171781622,0.1158564127299656,0.14168889046824798,0.12346545015868134,-0.045669201823611186,-0.03735163523522232,0.5,0.5,0.0,0.0840480274442539,-0.20013,2.9610880932690944,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1386440751222623,0.3973374689016526,0.1443936538992199,0.1263855442858358,0.1944716395198352,0.2522106153088004,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260216,H1_20260216,0.18123099299700324,1.0,0,1.0,0.0,0.13860660651937773,0.019211791370817605,1.0,,0.053653617007859554,0.10484763169105972,0.051642550625678345,0.75,1.0,1.0,0.0,0.1200867872600126,0.014420836474431523,1.0,,0.050493156458278454,0.15006277318485473,0.11185864487765677,0.5,0.5,1.0,0.0,0.13285702774242011,0.01765098982055019,1.0,,0.0526724348134332,0.1201900269510605,0.09926077460919765,0.5,0.5,1.0,0.0,0.15086513735580423,0.02276028966938568,1.0,,0.055745570636659574,0.1191259867530528,0.09907919308176069,0.5,0.5,1.0,0.0,0.08277904212180481,0.006852369814603535,1.0,,0.044126482191546225,0.22543848531841426,0.16222172746277605,0.25,0.0,1.0,0.0,0.025040066332839617,0.0006270049219530081,1.0,,0.004273159510658551,0.13022483421707584,0.055973243399672155,0.75,1.0,0.20890716617293437,0.16943264670952757,0.1263855442858358,0.3973374689016526,0.27095192461581685,0.09442657238300234,0.27095192461581685,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,E9_v2_clean,E9_v2_clean,E9_v2_clean,no_aplica_no_hubo_caida,E9_v2_clean,0,0,E9_v2_clean
2026-02-23,2026-W09,0.27725068164164,0.210058588277401,0.0960196886446368,-0.0198367240853288,0.320565191490885,0.18123099299700324,0.2970874057269688,0.18123099299700324,0.13086026300593673,0.10826599304406542,0.1463904186357033,-0.010828627462311266,0.5,0.5,0.0,0.112873380914618,-0.41358000000000006,2.8953702522475426,,1,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1400669717692085,0.2195948874849834,0.1675195431879529,0.1934752720062459,0.3384708364431386,0.2136741213904109,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H1_20260223,H1_20260223,-0.06719209336423901,-1.0,1,-1.0,1.0,0.06999161650819252,0.004898826381429888,1.0,1.0,0.04194427114420634,0.09329587070573711,0.030921209309599344,1.0,1.0,-1.0,1.0,0.009536299207582394,9.09410025765366e-05,1.0,1.0,0.0016273969530952567,0.12422025621745107,0.08869854485273032,0.75,0.5,-1.0,1.0,0.04253904508944811,0.0018095703571220996,1.0,1.0,0.0072594106853427895,0.1097103420812447,0.0787223861730445,0.75,0.5,-1.0,1.0,0.016583316271155113,0.0002750063785491579,1.0,1.0,0.0028299907316702818,0.10386246188936792,0.07772442855875746,0.75,0.5,1.0,0.0,0.12841224816573757,0.01648970547897897,0.0,0.0,0.20191392036429323,0.1601348735847164,0.13232747784893892,0.5,0.0,-1.0,1.0,0.0036155331130098833,1.3072079691270938e-05,1.0,1.0,0.0006170011493818217,0.06184654249673023,0.018054290781756126,1.0,1.0,0.21213360538032336,0.2035746966983284,0.1400669717692085,0.3384708364431386,0.1984038646739301,0.06265153297204494,0.1984038646739301,0.0,1.0,2.0,5.0,0.8333333333333334,0.3333333333333333,E9_v2_clean,E9_v2_clean,E9_v2_clean,E9_v2_clean,E9_v2_clean,0,0,E9_v2_clean
2025-08-18,2025-W34,0.0643779113892458,0.0328375249929476,0.0745517215562396,-0.0734008015778954,-0.0119427901737269,-0.0101738101669938,0.1377787129671412,0.0101738101669938,0.02576890913953571,0.058829771802143,0.03860900224971009,0.01908017539074316,0.5,0.5,1.0,0.116601647160815,-1.3443599999999998,2.755284550169002,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,,0.0594443703446747,,,,,0,1,0,0,0,0,1,0,0.16666666666666666,E2_v3_clean,"E1_v5_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean","faltan_predicciones_de=E1_v5_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",H2_20250818,H2_20250818,-0.0315403863962982,-1.0,1,,,,,,,,,,,,-1.0,1.0,0.026606845351727103,0.0007079242195707221,1.0,1.0,0.003783779056069716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594443703446747,0.0594443703446747,0.0594443703446747,0.0594443703446747,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,0,0,E2_v3_clean
2025-08-25,2025-W35,0.342789901148327,0.0750438311217277,0.0643779113892458,0.0745517215562396,0.0375468051905529,0.2784119897590812,0.2682381795920874,0.2784119897590812,0.10207968312897925,0.15075976073918626,0.24071021801934778,0.07631077398944351,0.5,0.5,0.0,0.146067415730337,-0.3840100000000001,2.199260613683608,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,,0.0237564368883029,,,,,0,1,0,0,0,0,1,0,0.16666666666666666,E2_v3_clean,"E1_v5_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean","faltan_predicciones_de=E1_v5_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",H2_20250825,H2_20250825,-0.26774607002659934,-1.0,1,,,,,,,,,,,,-1.0,1.0,0.05128739423342481,0.0026303968072547363,1.0,1.0,0.03229361807367467,0.026606845351727103,0.003783779056069716,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237564368883029,0.0237564368883029,0.0237564368883029,0.0237564368883029,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,0,0,E2_v3_clean
2025-09-01,2025-W36,0.0328375249929476,0.244150207322864,0.342789901148327,0.0643779113892458,-0.0734008015778954,-0.3099523761553794,-0.0315403863962982,0.3099523761553794,0.12863926477169,0.12459278899155744,-0.0958017397787424,0.026559581642710745,0.5,0.5,1.0,0.164195496979682,-1.20115,2.525330252165051,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1193493108555343,0.0105544681833221,0.1341110214949873,0.1350337063121055,0.2613902262666229,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20250901,H2_20250901,0.2113126823299164,1.0,0,1.0,0.0,0.1248008964673297,0.015575263759049145,1.0,,0.04274802732114029,,,,,-1.0,1.0,0.2335957391395419,0.05456696934414891,0.0,,0.12071982195405023,0.03894711979257595,0.01803869856487219,1.0,1.0,1.0,0.0,0.1100391858278767,0.012108622417661979,1.0,,0.04064875358872473,,,,,1.0,0.0,0.10911650101075848,0.011906410792830857,1.0,,0.04051753790192634,,,,,1.0,0.0,0.0172400189437589,0.00029721825318116573,1.0,,0.0024517157800297324,,,,,,,,,,,,,,,,0.1320877466225144,0.1341110214949873,0.0105544681833221,0.2613902262666229,0.2508357580833008,0.07957953138312023,0.2508357580833008,0.0,1.0,2.0,1.0,0.2,0.4,E7_v3_clean,E7_v3_clean,E7_v3_clean,no_aplica_no_hubo_caida,E7_v3_clean,0,0,E7_v3_clean
2025-09-08,2025-W37,0.0750438311217277,0.0353374615739687,0.0328375249929476,0.342789901148327,0.0745517215562396,0.042206306128780104,-0.26774607002659934,0.042206306128780104,0.128762292163062,0.12453955185890467,-0.053718461041334306,0.00012302739137201764,0.5,0.5,0.0,0.0984333431865208,-1.29132,2.5860177311070394,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1266907960530014,-0.0474203467677848,0.1335579527400916,0.1312714368503341,0.2010995427663238,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20250908,H2_20250908,-0.039706369547759,-1.0,1,1.0,0.0,0.09135333447903271,0.008345431720438027,0.0,0.0,0.1629914249184546,0.1248008964673297,0.04274802732114029,1.0,,-1.0,1.0,0.0827578083417535,0.006848854841530406,1.0,1.0,0.03676904882146925,0.10382999290823126,0.05226573969459821,0.6666666666666666,1.0,1.0,0.0,0.09822049116612291,0.009647264884914429,0.0,0.0,0.16396800832411093,0.1100391858278767,0.04064875358872473,1.0,,1.0,0.0,0.09593397527636541,0.00920332761232629,0.0,0.0,0.1636428412168998,0.10911650101075848,0.04051753790192634,1.0,,1.0,0.0,0.1657620811923551,0.027477067561220928,0.0,0.0,0.17357314754210226,0.0172400189437589,0.0024517157800297324,1.0,,,,,,,,,,,,,0.10903987632839322,0.1312714368503341,-0.0474203467677848,0.2010995427663238,0.2485198895341086,0.0828995982104425,0.2485198895341086,0.0,1.0,2.0,1.0,0.2,0.4,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,0,0,E2_v3_clean
2025-09-15,2025-W38,0.244150207322864,0.037083177521204,0.0750438311217277,0.0328375249929476,0.0643779113892458,0.16910637620113628,0.2113126823299164,0.16910637620113628,0.17370536614646656,0.12562832362753037,0.07044484117639743,0.04494307398340454,0.75,0.25,0.0,0.086848635235732,-0.40070999999999996,2.527214839878082,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1237914533691564,0.1410593630742279,0.1290676808531144,0.0925782315242606,0.004429393940987,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20250915,H2_20250915,-0.20706702980166,-1.0,1,-1.0,1.0,0.0867082758479524,0.007518325100524606,1.0,1.0,0.0373308477124704,0.1080771154731812,0.10286972611979744,0.5,0.0,-1.0,1.0,0.1039761855530239,0.010811047162156856,1.0,1.0,0.03978652985818977,0.09856194676661183,0.04839156697631597,0.75,1.0,-1.0,1.0,0.09198450333191041,0.008461148853218237,1.0,1.0,0.03808118390546683,0.1041298384969998,0.10230838095641784,0.5,0.0,-1.0,1.0,0.055495054003056606,0.003079701018802169,1.0,1.0,0.03289199246571308,0.10252523814356194,0.10208018955941306,0.5,0.0,-1.0,1.0,0.032653783580217,0.0010662695821036493,1.0,1.0,0.0046437185911721805,0.091501050068057,0.088012431661066,0.5,0.0,,,,,,,,,,,,0.09818522455234925,0.1237914533691564,0.004429393940987,0.1410593630742279,0.13662996913324088,0.04953623110375693,0.13662996913324088,1.0,0.0,1.0,5.0,1.0,0.2,E7_v3_clean,E7_v3_clean,E7_v3_clean,E7_v3_clean,E7_v3_clean,0,0,E7_v3_clean
2025-09-22,2025-W39,0.0353374615739687,0.0408302409621366,0.244150207322864,0.0750438311217277,0.342789901148327,-0.2088127457488953,-0.039706369547759,0.2088127457488953,0.09684225625287697,0.08668080695688403,-0.06150479467890827,-0.07686310989358959,0.5,0.5,1.0,0.128103277060576,-1.53743,2.6036641473316027,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1184366567205116,-0.0680343631561956,0.0939736652162673,0.0751199236618666,-0.3484701342837742,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20250922,H2_20250922,0.005492779388167904,1.0,0,1.0,0.0,0.07760641575837499,0.006022755766861753,1.0,,0.036036465491543775,0.10095416893143827,0.0810234333173551,0.6666666666666666,0.5,-1.0,1.0,0.10886460411833221,0.011851502029841194,0.0,,0.1029817154594965,0.11790428181693603,0.05739225467684598,0.75,1.0,1.0,0.0,0.05314342425413069,0.002824223541454526,1.0,,0.03255756546867569,0.10008139344197002,0.08089931527276749,0.6666666666666666,0.5,1.0,0.0,0.03428968269972999,0.0011757823396481622,1.0,,0.004876361008731628,0.08684851009672684,0.0790174571948464,0.6666666666666666,0.5,-1.0,1.0,0.3893003752459108,0.15155478216660698,0.0,,0.14286269282972103,0.07188529457211033,0.06022286063776806,0.6666666666666666,0.5,,,,,,,,,,,,-0.025794850368264864,0.0751199236618666,-0.3484701342837742,0.1184366567205116,0.4669067910042858,0.17391637753270447,0.4669067910042858,0.0,1.0,2.0,2.0,0.4,0.4,E5_v4_clean,E5_v4_clean,E5_v4_clean,no_aplica_no_hubo_caida,E5_v4_clean,0,0,E5_v4_clean
2025-09-29,2025-W40,0.037083177521204,-0.0316621893348032,0.0353374615739687,0.244150207322864,0.0328375249929476,0.001745715947235299,-0.20706702980166,0.001745715947235299,0.09790366938494106,0.08591316059638537,-0.060820491863737065,0.001061413132064086,0.75,0.25,0.0,0.129008746355685,-1.0579899999999998,2.5179276468755014,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1182040023122789,0.0284316463242123,0.0815888379735592,0.0645881545559122,0.1015816014619493,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20250929,H2_20250929,-0.0687453668560072,-1.0,1,1.0,0.0,0.1498661916470821,0.022459875398799938,0.0,0.0,0.17131258139290648,0.09511723063817246,0.06977669136090227,0.75,0.5,-1.0,1.0,0.0600938356590155,0.003611269084212763,1.0,1.0,0.033545988589012435,0.13229858428816288,0.07506427902330143,0.5,1.0,1.0,0.0,0.1132510273083624,0.012825795186399445,0.0,0.0,0.16610551192909254,0.08834690114501018,0.06881387782174454,0.75,0.5,1.0,0.0,0.0962503438907154,0.009264128699080977,0.0,0.0,0.1636878322303458,0.07370880324747763,0.06048218314831771,0.75,0.5,1.0,0.0,0.1332437907967525,0.017753907785888746,0.0,0.0,0.16894869753641653,0.15123906474056045,0.08088281868575631,0.5,0.5,,,,,,,,,,,,0.07887884852558238,0.0815888379735592,0.0284316463242123,0.1182040023122789,0.0897723559880666,0.031043101965254307,0.0897723559880666,0.0,1.0,2.0,1.0,0.2,0.4,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,E2_v3_clean,0,0,E2_v3_clean
