post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Así es mi chucho nader,Daniel Chavz,2026-03-11T22:11:32.000Z,9,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=3350867335103059
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Bien sr. Nader,Gilberto Trujillo Uresti,2026-03-11T22:07:53.000Z,5,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=926802776768260
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Personas como tú Chucho Nader están en partido que no te representa si fueras independiente me cae que ganas alcaldía diputado senador etc por tu trabajo que siempre estás con la gente y eso es por tu educación por de tus padres por eso eres así muy cercano con tu gente saludos mi chucho ánimo 👍🏽,Hugo Alberto Tobias,2026-03-11T22:07:33.000Z,12,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1225973476369214
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"es el hombre que ha hecho historia , por qué es un hombre de palabra.por eso se ganó a toda los tampiqueños",Irene Molina,2026-03-11T21:58:41.000Z,23,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1962223931059191
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Excelente Diputado 👌👌👌👌,Ana Maria Quintana,2026-03-11T21:56:32.000Z,5,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1286306896895791
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Cómo alcalde eres de mejor en Tampico. Y usted nunca ha necesitado ser plurinominal. Porque siempre ha ganado en las urnas. Pero no sé hace que existan los plurinominales los políticos que son puestos por intereses que ni siquiera están a veces en una boleta. Y si están y pierden como quiera se quedan con el puesto. Saludos Chucho Nader su voto en contra lo entiendo por lealtad a su partido,Juan Cortez,2026-03-11T21:52:07.000Z,161,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Un verdadero Tampiqueño, un Mexicano leal a la patria no permitiría tal reforma.
Bien!",Isco Revic,2026-03-11T21:51:23.000Z,158,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Graciaaaaas !! … la
mayoría en Tamaulipas lo respaldamos … y nos sentimos bien representados !!",Jairo Sinohe,2026-03-11T21:50:50.000Z,16,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1824254678108668
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Mi Diputado Chucho Nader si me representa, gracias por cuidar la democracia",Checo Aguirre,2026-03-11T21:50:04.000Z,67,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1436913317939281
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Gracias. Por defender a los mexicanos ...,Golys Rm,2026-03-11T21:49:45.000Z,17,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=800405685860138
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Rafa Galin que bueno que voto en contra
. U partidos menos en ek 2027",Cesar Gonzalez,2026-03-12T00:32:41.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1258970482993542&reply_comment_id=965790486036019
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Rafa Galin saludos, mi Rafa.",Chucho Nader,2026-03-12T16:32:17.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1258970482993542&reply_comment_id=933087865873643
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Estela Portes apoyas a losnpluris.a gastar tantísimo dinero en partidos y elecciones.,Pepe Gon Li,2026-03-12T15:28:23.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1726572608307564&reply_comment_id=903291229368844
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Estela Portes pobre ridícula ignorante 🐍🤡,Pato Quique,2026-03-13T23:33:52.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1726572608307564&reply_comment_id=961163306340903
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Pepe Gon Li tu apoyas a los que se gastan dinero en sus casas y lujos 🤣🤣,Vito Arturo Gamboa Amador,2026-03-15T17:30:09.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1726572608307564&reply_comment_id=1620127922594878
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Estela Portes señora, con todo el respeto del mundo sabe q es lo q proponía la reforma?",Abraham Salazar,2026-03-15T19:28:29.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1726572608307564&reply_comment_id=2966339767090085
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Aurora Covarrubias Alvarado saludos.,Chucho Nader,2026-03-12T16:52:58.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=1504774507709508
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Aurora Covarrubias Alvarado pues para eso era la reforma , para acabar con los pluris de la manera en que estan conformados , la reforme decia que siguieran los pluris pero con voto de la gente , no puestos a dedazo por el partido que representan , el plan b ,ya no alcanza a ticar a los pluris , asi que de aprobarse ,estos seguiran de a dedazo",Juan Manuel Juarez Mejia,2026-03-12T18:58:59.000Z,9,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=1456991505966413
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Aurora Covarrubias Alvarado así es y así será se tienen que ganar el puesto ya basta de atropellos y querer mantener los privilegios,Javierr Rodríguez,2026-03-12T19:17:05.000Z,8,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=1833506124012363
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Aurora Covarrubias Alvarado así es ellos no están a favor del pueblo, no votaron por la democracia votaron por sus propios intereses. Que no se nos olvide el 2030 votar también en contra de estos vividores ""dizque defensores del pueblo""",Aurelio Pech,2026-03-12T23:25:58.000Z,6,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=929278753370281
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Chucho Nader vende patrias,David Hernández,2026-03-12T23:46:03.000Z,3,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=947902347618112
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Chucho Nader chingue usted a su madre vividor de mierda,Edgar Montañez,2026-03-13T00:40:25.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1475753910611031&reply_comment_id=2005565640374948
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Raul Torres gracias, saludos.",Chucho Nader,2026-03-12T16:32:44.000Z,4,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=911115105030026
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Chucho Nader,Raul Torres,2026-03-12T18:02:00.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=1032553366612375
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Chucho Nader saludos sr.,Raul Torres,2026-03-12T18:17:08.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=869067646140790
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Raul Torres sácale pus,Angel's Estrada,2026-03-12T21:16:17.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=1645113516670621
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Raul Torres ojalaaaa,Nat Esmeralda,2026-03-12T23:09:57.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=2163307057535353
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Raul Torres un lame bolas ve y besalo pinche mayate,Cinthia Hernandez,2026-03-12T23:41:42.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=814939854271433
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Raul Torres bañalo,Roberto Marino,2026-03-13T00:34:13.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=923700760418758
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Roberto Marino dile desparasitalo,Angel's Estrada,2026-03-13T16:27:32.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=951419743942243&reply_comment_id=1495177262385101
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Alicia Barocio gracias, saludos",Chucho Nader,2026-03-13T16:52:54.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=931252633210010&reply_comment_id=1889077525146653
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Irene Molina muchas gracias, un fuerte abrazo.",Chucho Nader,2026-03-12T17:59:31.000Z,5,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1962223931059191&reply_comment_id=1347919037208787
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Irene Molina a todos ? te gano a ti porque eres LAME . . . SUELAS,Ascencion Rivera,2026-03-12T23:09:51.000Z,7,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1962223931059191&reply_comment_id=950946701003116
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Irene Molina eres una lambizcona,Joaquin Torres,2026-03-12T23:46:55.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1962223931059191&reply_comment_id=1091786969800636
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Ascencion Rivera la chupa botas le dicen jajaja,Omar Ocejo,2026-03-12T23:47:26.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1962223931059191&reply_comment_id=1467560771410742
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Javier Rusdek saludos, un abrazo.",Chucho Nader,2026-03-12T20:40:22.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1951161905500633&reply_comment_id=1944283032935617
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Chucho Nader igualmente,Javier Rusdek,2026-03-12T21:50:34.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1951161905500633&reply_comment_id=904027595763754
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Jairo Sinohe saludos, un abrazo.",Chucho Nader,2026-03-12T18:57:37.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1824254678108668&reply_comment_id=27342021522055285
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Hugo Alberto Tobias gracias un abrazo.,Chucho Nader,2026-03-12T16:28:15.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1225973476369214&reply_comment_id=1451383736441874
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic ud está a favor que haya plurinominales??,Gaby David A. Rosas,2026-03-11T23:08:21.000Z,4,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1800030024288464
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic,Xavier Moreno Zamarripa,2026-03-11T23:11:59.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1462712865247570
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Lo importante aquí es que la ""Ley Maduro"" NO PASÓ..!  Y Don Jesús Nader N. Votó con conciencia y deber. Bien!",Isco Revic,2026-03-11T23:46:47.000Z,15,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1359248982899422
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic alerta de bot,Dominik Guerrero,2026-03-12T01:28:44.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=4411909142430196
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Isco Revic los ciudadanos no queremos plurinominales que nadie los elige y solo se benefician los presidentes de los partidos ,ni trabajan......",Elizabeth Grajales Cavazos,2026-03-12T01:31:07.000Z,25,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1638970937228193
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic otro mamá rifles,Victor Del Angel,2026-03-12T01:43:02.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1622848455317742
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic yaaaa lambehuevos la verdadera democracia es el voto en las URNAS  y no en la cúpula de los partidos corruptos RÉMORAS de la democracia mexicana fuera plurinominales HUEVONES VIVIDORES DE LA POLÍTICA PÓNGANSE A TRABAJAR Y BUSQUEN EL VOTO DEL PUEBLO FUERA PLURINOMINALES.,Marsial Chavez,2026-03-12T02:36:03.000Z,4,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=4339042199717563
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Isco Revic ..leal a la patria?....jajajajaja,Alfonso Azuara,2026-03-12T03:30:29.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=1671692060662873
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Los bots no votan,Filomeno Hernandez,2026-03-12T03:50:44.000Z,5,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=940874755027363
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,No queremos pluris ni aunque se elijan con voto NO QUEREMOS PLURIS !,Sonia Ibarra Hernandez,2026-03-12T04:46:13.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=891274497239799&reply_comment_id=953055263906612
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,"Juan Cortez exactamente, así es, votan por interés de grupo y no en conciencia",Luis Rodrigo,2026-03-11T21:59:37.000Z,19,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142&reply_comment_id=2649019785481918
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Juan Cortez que pena que diga que es democracia el que un líder de partido elija a quien pone de plurinominales incluyendo personas de poca reputación como Anaya quien entregó a los extranjeros la energía eléctrica así como petrolera  democracia es que el pueblo elija qué pena chucho que no tengas los principios para elegir por tu propia voluntad y libertad,Antonio De Leon Lopez,2026-03-11T23:14:33.000Z,39,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142&reply_comment_id=1805217343484653
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Juan Cortez quieren quitar a los plurinominales para que se queden puros morena arcos y así mangonear el país si así lo están haciendo los plurinominales son la piedra en el zapato de Claudia sheinbaum,Arturo López,2026-03-11T23:29:00.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142&reply_comment_id=1997949294089135
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Arturo López para que queden los votados por la ciudadanía no se confunda y no quiera confundir. Todo mundo sabe que las pluris son un negocio al mejor postor.,Hohner King,2026-03-12T00:36:21.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142&reply_comment_id=1592004398577812
https://facebook.com/ChuchoNader/photos/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064082880720,Antonio De Leon Lopez voto por intereses creados,JA AndradeMau,2026-03-12T00:37:33.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=871208182588142&reply_comment_id=1655639725781143
