fecha_inicio_semana,semana_iso,iso_year,iso_week,iso_yearweek_num,target_serie_4e,sentimiento_redes_ponderado,sentimiento_medios,v5_agua_neto,v5_alumbrado_neto,v5_americo_neto,v5_basura_neto,v5_corrupcion_neto,v5_delitos_neto,v5_morena_neto,v5_obras_neto,v5_prevencion_neto,v5_vialidad_neto,target_serie_4e_lag1,target_serie_4e_lag2,target_serie_4e_lag3,target_serie_4e_lag4,sentimiento_redes_ponderado_lag1,sentimiento_redes_ponderado_lag2,sentimiento_redes_ponderado_lag3,sentimiento_redes_ponderado_lag4,sentimiento_medios_lag1,sentimiento_medios_lag2,sentimiento_medios_lag3,sentimiento_medios_lag4,v5_agua_neto_lag1,v5_agua_neto_lag2,v5_agua_neto_lag3,v5_agua_neto_lag4,v5_alumbrado_neto_lag1,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag3,v5_alumbrado_neto_lag4,v5_americo_neto_lag1,v5_americo_neto_lag2,v5_americo_neto_lag3,v5_americo_neto_lag4,v5_basura_neto_lag1,v5_basura_neto_lag2,v5_basura_neto_lag3,v5_basura_neto_lag4,v5_corrupcion_neto_lag1,v5_corrupcion_neto_lag2,v5_corrupcion_neto_lag3,v5_corrupcion_neto_lag4,v5_delitos_neto_lag1,v5_delitos_neto_lag2,v5_delitos_neto_lag3,v5_delitos_neto_lag4,v5_morena_neto_lag1,v5_morena_neto_lag2,v5_morena_neto_lag3,v5_morena_neto_lag4,v5_obras_neto_lag1,v5_obras_neto_lag2,v5_obras_neto_lag3,v5_obras_neto_lag4,v5_prevencion_neto_lag1,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_prevencion_neto_lag4,v5_vialidad_neto_lag1,v5_vialidad_neto_lag2,v5_vialidad_neto_lag3,v5_vialidad_neto_lag4,iso_week_sin,iso_week_cos,t_index,month,quarter
2025-11-17,2025-W47,2025,47,202547,57.2021471997474,0.218016998769719,0.178984861976848,-1.7316,0.6747,4.2052,-2.4226,-3.4123,-3.7744,0.8959,3.6419,1.2353,-3.8081,57.2349224660473,57.3983496022243,57.6403585536421,57.9087460043871,0.0692562741764684,0.170657905569605,0.134823580717908,0.167412720914919,0.153159113463447,0.125726744186047,0.11304347826087,0.0676384839650146,-1.0942,-1.3945,-1.407,-1.7797,0.7518,0.7447,0.7347,0.6155,4.2701,1.7522,1.4318,2.0585,-2.0558,-1.8853,-1.7759,-2.3308,-3.4889,-3.6005,-3.0671,-4.2194,-3.8475,-4.1435,-3.5882,-4.034,-0.1188,1.1033,0.0083,1.1548,4.7999,3.5297,2.8093,2.7528,0.7493,-1.2685,0.8477,-1.3078,-3.6615,-2.9386,-2.7345,-2.4354,-0.5680647467311559,0.8229838658936564,57,11,4
2025-11-24,2025-W48,2025,48,202548,57.3191686030683,0.12751595957534,0.199116672800883,-1.8143,1.541,2.2126,-1.2339,-3.4141,-3.4883,0.4095,4.5538,0.7706,-2.9051,57.2021471997474,57.2349224660473,57.3983496022243,57.6403585536421,0.218016998769719,0.0692562741764684,0.170657905569605,0.134823580717908,0.178984861976848,0.153159113463447,0.125726744186047,0.11304347826087,-1.7316,-1.0942,-1.3945,-1.407,0.6747,0.7518,0.7447,0.7347,4.2052,4.2701,1.7522,1.4318,-2.4226,-2.0558,-1.8853,-1.7759,-3.4123,-3.4889,-3.6005,-3.0671,-3.7744,-3.8475,-4.1435,-3.5882,0.8959,-0.1188,1.1033,0.0083,3.6419,4.7999,3.5297,2.8093,1.2353,0.7493,-1.2685,0.8477,-3.8081,-3.6615,-2.9386,-2.7345,-0.4647231720437684,0.88545602565321,58,11,4
2025-12-01,2025-W49,2025,49,202549,57.5352043286214,0.279605962079427,0.210344827586207,-1.4483,2.606,5.2292,-1.7443,-3.8131,-4.2576,2.6133,4.6469,1.1106,-3.0973,57.3191686030683,57.2021471997474,57.2349224660473,57.3983496022243,0.12751595957534,0.218016998769719,0.0692562741764684,0.170657905569605,0.199116672800883,0.178984861976848,0.153159113463447,0.125726744186047,-1.8143,-1.7316,-1.0942,-1.3945,1.541,0.6747,0.7518,0.7447,2.2126,4.2052,4.2701,1.7522,-1.2339,-2.4226,-2.0558,-1.8853,-3.4141,-3.4123,-3.4889,-3.6005,-3.4883,-3.7744,-3.8475,-4.1435,0.4095,0.8959,-0.1188,1.1033,4.5538,3.6419,4.7999,3.5297,0.7706,1.2353,0.7493,-1.2685,-2.9051,-3.8081,-3.6615,-2.9386,-0.35460488704253595,0.9350162426854147,59,12,4
2025-12-08,2025-W50,2025,50,202550,57.7908111591866,0.0821158156091689,0.20595690747782,-1.5436,0.2741,3.4076,-2.2292,-4.1092,-3.706,-2.157,3.7798,-0.6639,-2.4159,57.5352043286214,57.3191686030683,57.2021471997474,57.2349224660473,0.279605962079427,0.12751595957534,0.218016998769719,0.0692562741764684,0.210344827586207,0.199116672800883,0.178984861976848,0.153159113463447,-1.4483,-1.8143,-1.7316,-1.0942,2.606,1.541,0.6747,0.7518,5.2292,2.2126,4.2052,4.2701,-1.7443,-1.2339,-2.4226,-2.0558,-3.8131,-3.4141,-3.4123,-3.4889,-4.2576,-3.4883,-3.7744,-3.8475,2.6133,0.4095,0.8959,-0.1188,4.6469,4.5538,3.6419,4.7999,1.1106,0.7706,1.2353,0.7493,-3.0973,-2.9051,-3.8081,-3.6615,-0.2393156642875578,0.970941817426052,60,12,4
2025-12-15,2025-W51,2025,51,202551,58.026545877544,0.303813076524669,0.155814706835115,-1.1468,1.1801,5.3977,-1.0619,-3.7542,-4.6929,-2.7265,4.0152,1.9447,-2.8123,57.7908111591866,57.5352043286214,57.3191686030683,57.2021471997474,0.0821158156091689,0.279605962079427,0.12751595957534,0.218016998769719,0.20595690747782,0.210344827586207,0.199116672800883,0.178984861976848,-1.5436,-1.4483,-1.8143,-1.7316,0.2741,2.606,1.541,0.6747,3.4076,5.2292,2.2126,4.2052,-2.2292,-1.7443,-1.2339,-2.4226,-4.1092,-3.8131,-3.4141,-3.4123,-3.706,-4.2576,-3.4883,-3.7744,-2.157,2.6133,0.4095,0.8959,3.7798,4.6469,4.5538,3.6419,-0.6639,1.1106,0.7706,1.2353,-2.4159,-3.0973,-2.9051,-3.8081,-0.12053668025532363,0.992708874098054,61,12,4
2025-12-22,2025-W52,2025,52,202552,58.276453146511,0.0677012815654136,0.0178053830227743,-2.0602,-0.2695,3.6089,-1.3376,-3.3157,-2.7442,0.585,3.302,-3.1222,-4.1774,58.026545877544,57.7908111591866,57.5352043286214,57.3191686030683,0.303813076524669,0.0821158156091689,0.279605962079427,0.12751595957534,0.155814706835115,0.20595690747782,0.210344827586207,0.199116672800883,-1.1468,-1.5436,-1.4483,-1.8143,1.1801,0.2741,2.606,1.541,5.3977,3.4076,5.2292,2.2126,-1.0619,-2.2292,-1.7443,-1.2339,-3.7542,-4.1092,-3.8131,-3.4141,-4.6929,-3.706,-4.2576,-3.4883,-2.7265,-2.157,2.6133,0.4095,4.0152,3.7798,4.6469,4.5538,1.9447,-0.6639,1.1106,0.7706,-2.8123,-2.4159,-3.0973,-2.9051,6.432490598706546e-16,1.0,62,12,4
2025-12-29,2026-W01,2026,1,202601,58.5665856711341,0.583621878201202,0.132859486057955,-1.2446,0.5268,4.0429,-0.8829,-2.2566,-2.7476,3.1945,3.8625,0.9248,-3.3772,58.276453146511,58.026545877544,57.7908111591866,57.5352043286214,0.0677012815654136,0.303813076524669,0.0821158156091689,0.279605962079427,0.0178053830227743,0.155814706835115,0.20595690747782,0.210344827586207,-2.0602,-1.1468,-1.5436,-1.4483,-0.2695,1.1801,0.2741,2.606,3.6089,5.3977,3.4076,5.2292,-1.3376,-1.0619,-2.2292,-1.7443,-3.3157,-3.7542,-4.1092,-3.8131,-2.7442,-4.6929,-3.706,-4.2576,0.585,-2.7265,-2.157,2.6133,3.302,4.0152,3.7798,4.6469,-3.1222,1.9447,-0.6639,1.1106,-4.1774,-2.8123,-2.4159,-3.0973,0.12053668025532305,0.992708874098054,63,12,4
2026-01-05,2026-W02,2026,2,202602,58.8255122975364,0.108341978085893,0.117283950617284,-1.3612,0.2675,2.0468,-1.7054,-3.8594,-4.2673,-2.1772,3.2318,0.2494,-2.5347,58.5665856711341,58.276453146511,58.026545877544,57.7908111591866,0.583621878201202,0.0677012815654136,0.303813076524669,0.0821158156091689,0.132859486057955,0.0178053830227743,0.155814706835115,0.20595690747782,-1.2446,-2.0602,-1.1468,-1.5436,0.5268,-0.2695,1.1801,0.2741,4.0429,3.6089,5.3977,3.4076,-0.8829,-1.3376,-1.0619,-2.2292,-2.2566,-3.3157,-3.7542,-4.1092,-2.7476,-2.7442,-4.6929,-3.706,3.1945,0.585,-2.7265,-2.157,3.8625,3.302,4.0152,3.7798,0.9248,-3.1222,1.9447,-0.6639,-3.3772,-4.1774,-2.8123,-2.4159,0.23931566428755774,0.970941817426052,64,1,1
2026-01-12,2026-W03,2026,3,202603,58.9818018718413,0.0687870202028637,0.084587441619097,-1.0381,0.1172,1.937,-1.6668,-3.0588,-3.7069,1.335,3.2562,1.0794,-3.034,58.8255122975364,58.5665856711341,58.276453146511,58.026545877544,0.108341978085893,0.583621878201202,0.0677012815654136,0.303813076524669,0.117283950617284,0.132859486057955,0.0178053830227743,0.155814706835115,-1.3612,-1.2446,-2.0602,-1.1468,0.2675,0.5268,-0.2695,1.1801,2.0468,4.0429,3.6089,5.3977,-1.7054,-0.8829,-1.3376,-1.0619,-3.8594,-2.2566,-3.3157,-3.7542,-4.2673,-2.7476,-2.7442,-4.6929,-2.1772,3.1945,0.585,-2.7265,3.2318,3.8625,3.302,4.0152,0.2494,0.9248,-3.1222,1.9447,-2.5347,-3.3772,-4.1774,-2.8123,0.3546048870425356,0.9350162426854148,65,1,1
2026-01-19,2026-W04,2026,4,202604,58.9595021474122,0.245426229585526,0.138560687432868,-0.652,0.5773,5.5567,-2.1267,-3.7236,-4.142,3.9702,4.661,3.2646,-2.8406,58.9818018718413,58.8255122975364,58.5665856711341,58.276453146511,0.0687870202028637,0.108341978085893,0.583621878201202,0.0677012815654136,0.084587441619097,0.117283950617284,0.132859486057955,0.0178053830227743,-1.0381,-1.3612,-1.2446,-2.0602,0.1172,0.2675,0.5268,-0.2695,1.937,2.0468,4.0429,3.6089,-1.6668,-1.7054,-0.8829,-1.3376,-3.0588,-3.8594,-2.2566,-3.3157,-3.7069,-4.2673,-2.7476,-2.7442,1.335,-2.1772,3.1945,0.585,3.2562,3.2318,3.8625,3.302,1.0794,0.2494,0.9248,-3.1222,-3.034,-2.5347,-3.3772,-4.1774,0.4647231720437685,0.8854560256532099,66,1,1
2026-01-26,2026-W05,2026,5,202605,58.7193670527991,0.320565191490885,0.0989010989010989,-1.3313,0.815,5.7805,-1.3953,-3.3415,-3.2279,2.8328,4.137,2.9292,-3.7972,58.9595021474122,58.9818018718413,58.8255122975364,58.5665856711341,0.245426229585526,0.0687870202028637,0.108341978085893,0.583621878201202,0.138560687432868,0.084587441619097,0.117283950617284,0.132859486057955,-0.652,-1.0381,-1.3612,-1.2446,0.5773,0.1172,0.2675,0.5268,5.5567,1.937,2.0468,4.0429,-2.1267,-1.6668,-1.7054,-0.8829,-3.7236,-3.0588,-3.8594,-2.2566,-4.142,-3.7069,-4.2673,-2.7476,3.9702,1.335,-2.1772,3.1945,4.661,3.2562,3.2318,3.8625,3.2646,1.0794,0.2494,0.9248,-2.8406,-3.034,-2.5347,-3.3772,0.5680647467311558,0.8229838658936564,67,1,1
2026-02-02,2026-W06,2026,6,202606,58.3118155584638,0.170007405822799,0.155420773313116,-0.681,0.5165,5.87,-2.3952,-4.5483,-3.8426,-2.7784,4.4384,-1.0191,-2.8686,58.7193670527991,58.9595021474122,58.9818018718413,58.8255122975364,0.320565191490885,0.245426229585526,0.0687870202028637,0.108341978085893,0.0989010989010989,0.138560687432868,0.084587441619097,0.117283950617284,-1.3313,-0.652,-1.0381,-1.3612,0.815,0.5773,0.1172,0.2675,5.7805,5.5567,1.937,2.0468,-1.3953,-2.1267,-1.6668,-1.7054,-3.3415,-3.7236,-3.0588,-3.8594,-3.2279,-4.142,-3.7069,-4.2673,2.8328,3.9702,1.335,-2.1772,4.137,4.661,3.2562,3.2318,2.9292,3.2646,1.0794,0.2494,-3.7972,-2.8406,-3.034,-2.5347,0.6631226582407952,0.7485107481711011,68,2,1
2026-02-09,2026-W07,2026,7,202607,57.7937379570934,-0.0198367240853288,0.110484250117536,-0.9864,0.2043,3.2679,-2.723,-3.1149,-3.5769,-2.2702,3.4393,-0.7577,-2.7042,58.3118155584638,58.7193670527991,58.9595021474122,58.9818018718413,0.170007405822799,0.320565191490885,0.245426229585526,0.0687870202028637,0.155420773313116,0.0989010989010989,0.138560687432868,0.084587441619097,-0.681,-1.3313,-0.652,-1.0381,0.5165,0.815,0.5773,0.1172,5.87,5.7805,5.5567,1.937,-2.3952,-1.3953,-2.1267,-1.6668,-4.5483,-3.3415,-3.7236,-3.0588,-3.8426,-3.2279,-4.142,-3.7069,-2.7784,2.8328,3.9702,1.335,4.4384,4.137,4.661,3.2562,-1.0191,2.9292,3.2646,1.0794,-2.8686,-3.7972,-2.8406,-3.034,0.7485107481711011,0.6631226582407953,69,2,1
2026-02-16,2026-W08,2026,8,202608,57.218105560259,0.0960196886446368,0.0840480274442539,-1.443,0.5078,3.7752,-1.7109,-3.6096,-3.7695,2.1215,4.9799,0.5679,-3.4206,57.7937379570934,58.3118155584638,58.7193670527991,58.9595021474122,-0.0198367240853288,0.170007405822799,0.320565191490885,0.245426229585526,0.110484250117536,0.155420773313116,0.0989010989010989,0.138560687432868,-0.9864,-0.681,-1.3313,-0.652,0.2043,0.5165,0.815,0.5773,3.2679,5.87,5.7805,5.5567,-2.723,-2.3952,-1.3953,-2.1267,-3.1149,-4.5483,-3.3415,-3.7236,-3.5769,-3.8426,-3.2279,-4.142,-2.2702,-2.7784,2.8328,3.9702,3.4393,4.4384,4.137,4.661,-0.7577,-1.0191,2.9292,3.2646,-2.7042,-2.8686,-3.7972,-2.8406,0.8229838658936564,0.5680647467311559,70,2,1
2026-02-23,2026-W09,2026,9,202609,56.4072976692096,0.27725068164164,0.112873380914618,-0.7355,0.4795,5.3597,-1.5176,-3.2331,-4.1852,-1.5992,3.981,0.0287,-2.7141,57.218105560259,57.7937379570934,58.3118155584638,58.7193670527991,0.0960196886446368,-0.0198367240853288,0.170007405822799,0.320565191490885,0.0840480274442539,0.110484250117536,0.155420773313116,0.0989010989010989,-1.443,-0.9864,-0.681,-1.3313,0.5078,0.2043,0.5165,0.815,3.7752,3.2679,5.87,5.7805,-1.7109,-2.723,-2.3952,-1.3953,-3.6096,-3.1149,-4.5483,-3.3415,-3.7695,-3.5769,-3.8426,-3.2279,2.1215,-2.2702,-2.7784,2.8328,4.9799,3.4393,4.4384,4.137,0.5679,-0.7577,-1.0191,2.9292,-3.4206,-2.7042,-2.8686,-3.7972,0.8854560256532099,0.4647231720437686,71,2,1
2026-03-02,2026-W10,2026,10,202610,55.2954507722921,0.210058588277401,0.127843986998917,-1.121,2.4992,4.2017,-3.6263,-3.5861,-3.2727,3.8387,4.893,0.4484,-3.7526,56.4072976692096,57.218105560259,57.7937379570934,58.3118155584638,0.27725068164164,0.0960196886446368,-0.0198367240853288,0.170007405822799,0.112873380914618,0.0840480274442539,0.110484250117536,0.155420773313116,-0.7355,-1.443,-0.9864,-0.681,0.4795,0.5078,0.2043,0.5165,5.3597,3.7752,3.2679,5.87,-1.5176,-1.7109,-2.723,-2.3952,-3.2331,-3.6096,-3.1149,-4.5483,-4.1852,-3.7695,-3.5769,-3.8426,-1.5992,2.1215,-2.2702,-2.7784,3.981,4.9799,3.4393,4.4384,0.0287,0.5679,-0.7577,-1.0191,-2.7141,-3.4206,-2.7042,-2.8686,0.9350162426854148,0.35460488704253557,72,3,1
