query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Necesitas un tratamiento dental? Facultad de Odontología en Tampico ofrece servicios a menor costo - oem.com.mx,https://oem.com.mx/elsoldetampico/ciencia-y-salud/necesitas-un-tratamiento-dental-facultad-de-odontologia-en-tampico-ofrece-servicios-a-menor-costo-29063349,oem.com.mx,downloaded_ok,trafilatura,1604,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Contra viento, humedad y salitre: conoce la historia de la sirena de Playa Miramar - oem.com.mx",https://oem.com.mx/elsoldetampico/turismo/contra-viento-humedad-y-salitre-conoce-la-historia-de-la-sirena-de-playa-miramar-29041675,oem.com.mx,downloaded_ok,trafilatura,1799,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Tampico, la ciudad que le ganó la batalla al agua: ¿vivimos sobre un río que desapareció? - oem.com.mx",https://oem.com.mx/elsoldetampico/local/tampico-la-ciudad-que-le-gano-la-batalla-al-agua-vivimos-sobre-un-rio-que-desaparecio-29077492,oem.com.mx,downloaded_ok,trafilatura,2112,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Por qué Altamira avanza al segundo lugar estatal en nuevos proyectos de inversión? Las claves detrás del boom - oem.com.mx,https://oem.com.mx/elsoldetampico/finanzas/por-que-altamira-avanza-al-segundo-lugar-estatal-en-nuevos-proyectos-de-inversion-las-claves-detras-del-boom-29083694,oem.com.mx,downloaded_ok,trafilatura,820,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Resultados y ganadores: así se vivió la 9° Carrera Atlética del Instituto Cultural Tampico - oem.com.mx,https://oem.com.mx/elsoldetampico/deportes/resultados-y-ganadores-asi-se-vivio-la-9-carrera-atletica-del-instituto-cultural-tampico-29109933,oem.com.mx,downloaded_ok,trafilatura,1170,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","La obra de teatro Toc Toc llegará a Tampico: sede, fecha y horario - oem.com.mx",https://oem.com.mx/elsoldetampico/gossip/la-obra-de-teatro-toc-toc-llegara-a-tampico-sede-fecha-y-horario-29009576,oem.com.mx,downloaded_ok,trafilatura,1185,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Prepara el traje de baño! Lagartomanía anuncia fin de semana de reapertura 2026: fechas y precios - oem.com.mx,https://oem.com.mx/elsoldetampico/turismo/prepara-el-traje-de-bano-lagartomania-anuncia-fin-de-semana-de-reapertura-2026-fechas-y-precios-29025170,oem.com.mx,downloaded_ok,trafilatura,1734,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Américo Villarreal rendirá su cuarto informe de gobierno: ¿cómo avanza Tamaulipas? - oem.com.mx,https://oem.com.mx/elsoldetampico/local/americo-villarreal-rendira-su-cuarto-informe-de-gobierno-como-avanza-tamaulipas-29064470,oem.com.mx,downloaded_ok,trafilatura,1333,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","¡Imagínese! / Vendaval, sin prevención - oem.com.mx",https://oem.com.mx/elsoldetampico/analisis/imaginese-vendaval-sin-prevencion-29007544,oem.com.mx,downloaded_ok,trafilatura,4794,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",El Mencho - oem.com.mx,https://oem.com.mx/elsoldetampico/tags/temas/el-mencho?page=7,oem.com.mx,downloaded_ok,trafilatura,218,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Julieta Venegas se pondrá Norteña con libro autobiográfico y nuevo álbum antes de presentarse en Tampico este 2026 - oem.com.mx,https://oem.com.mx/elsoldetampico/gossip/julieta-venegas-se-pondra-nortena-con-libro-autobiografico-y-nuevo-album-antes-de-presentarse-en-tampico-este-2026-29009637,oem.com.mx,downloaded_ok,trafilatura,1090,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Un museo dentro de la Catedral de Tampico: el ambicioso plan para rescatar el símbolo de la ciudad - oem.com.mx,https://oem.com.mx/elsoldetampico/turismo/un-museo-dentro-de-la-catedral-de-tampico-el-ambicioso-plan-para-rescatar-el-simbolo-de-la-ciudad-28799366,oem.com.mx,downloaded_ok,trafilatura,1432,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“No debería estar pasando”: IP de Tampico propone nuevo modelo financiero para evitar que la Cruz Roja desaparezca - oem.com.mx,https://oem.com.mx/elsoldetampico/local/no-deberia-estar-pasando-ip-de-tampico-propone-nuevo-modelo-financiero-para-evitar-que-la-cruz-roja-desaparezca-29005689,oem.com.mx,downloaded_ok,trafilatura,732,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",De Tamaulipas a la Orquesta de Bellas Artes: Antonia González participará en curso en México - oem.com.mx,https://oem.com.mx/elsoldetampico/gossip/de-tamaulipas-a-la-orquesta-de-bellas-artes-antonia-gonzalez-participara-en-curso-en-mexico-29115478,oem.com.mx,downloaded_ok,trafilatura,1326,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Música frente al mar! Pesado llegará al Festival del Mar en Matamoros - oem.com.mx,https://oem.com.mx/elsoldetampico/gossip/musica-frente-al-mar-pesado-llegara-al-festival-del-mar-en-matamoros-29053679,oem.com.mx,downloaded_ok,trafilatura,953,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Carreteras sin tráilers en Tamaulipas durante Semana Santa? Estas son las restricciones - oem.com.mx,https://oem.com.mx/elsoldetampico/turismo/carreteras-sin-trailers-en-tamaulipas-durante-semana-santa-2026-estas-son-las-restricciones-29094853,oem.com.mx,downloaded_ok,trafilatura,1279,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampico tendrá nuevo hospital privado de alta tecnología con inversión de mil millones de pesos - oem.com.mx,https://oem.com.mx/elsoldetampico/local/tampico-tendra-nuevo-hospital-privado-de-alta-tecnologia-con-inversion-de-mil-millones-de-pesos-29076121,oem.com.mx,downloaded_ok,trafilatura,1188,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Cruz Roja descarta desvíos de recursos en operación de Tamaulipas - oem.com.mx,https://oem.com.mx/elsoldemexico/mexico/cruz-roja-descarta-desvios-en-operacion-de-tamaulipas-29024361,oem.com.mx,downloaded_ok,trafilatura,2300,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Tamaulipas, pieza clave: el plan de Claudia Sheinbaum para alejar a los jóvenes de la delincuencia este 2026 - oem.com.mx",https://oem.com.mx/elsoldetampico/local/tamaulipas-pieza-clave-el-plan-de-claudia-sheinbaum-para-alejar-a-los-jovenes-de-la-delincuencia-este-2026-29013271,oem.com.mx,downloaded_ok,trafilatura,534,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tamaulipas celebrará festival en honor a Rigo Rovar: desde conciertos hasta carrera atlética - oem.com.mx,https://oem.com.mx/elsoldetampico/turismo/tamaulipas-celebrara-festival-en-honor-a-rigo-rovar-desde-conciertos-hasta-carrera-atletica-29007185,oem.com.mx,downloaded_ok,trafilatura,858,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Es lo de hoy / La inteligencia artificial y el futuro del empleo - oem.com.mx,https://oem.com.mx/elsoldetampico/analisis/es-lo-de-hoy-la-inteligencia-artificial-y-el-futuro-del-empleo-29023971,oem.com.mx,downloaded_ok,trafilatura,505,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",El pulso de la economía / Desaceleración y sus retos - oem.com.mx,https://oem.com.mx/elsoldetampico/analisis/el-pulso-de-la-economia-desaceleracion-y-sus-retos-29063578,oem.com.mx,downloaded_ok,trafilatura,477,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Tienes auto eléctrico? Carreteras de Tamaulipas podrían tener cargadores en el futuro cercano - oem.com.mx,https://oem.com.mx/elsoldetampico/ciencia-y-salud/proyectan-red-de-carga-para-autos-electricos-en-carreteras-de-tamaulipas-beneficiaria-a-tampico-y-nuevo-laredo-29083231,oem.com.mx,downloaded_ok,trafilatura,990,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Cemex celebra 120 años con presencia en proyectos emblemáticos - oem.com.mx,https://oem.com.mx/elsoldetampico/finanzas/cemex-celebra-120-anos-con-presencia-en-proyectos-emblematicos-29068385,oem.com.mx,downloaded_ok,trafilatura,289,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Verba luminis... palabras de luz / Fomentemos el hábito de la lectura… - oem.com.mx,https://oem.com.mx/elsoldetampico/analisis/verba-luminis-palabras-de-luz-fomentemos-el-habito-de-la-lectura-29008412,oem.com.mx,downloaded_ok,trafilatura,473,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Todo o nada: Jaiba Brava y Correcaminos se juegan el honor en el clásico - oem.com.mx,https://oem.com.mx/elsoldetampico/deportes/todo-o-nada-jaiba-brava-y-correcaminos-se-juegan-el-honor-en-el-clasico-29005581,oem.com.mx,downloaded_ok,trafilatura,253,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Inclusivo y seguro: así es el renovado Parque Acuático DIF Altamira, listo para recibir a 10 mil turistas - oem.com.mx",https://oem.com.mx/elsoldetampico/turismo/inclusivo-y-seguro-asi-es-el-renovado-parque-acuatico-dif-altamira-listo-para-recibir-a-10-mil-turistas-29018120,oem.com.mx,downloaded_ok,trafilatura,1208,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Economía y bienestar / En bien de la humanidad - oem.com.mx,https://oem.com.mx/elsoldetampico/analisis/economia-y-bienestar-en-bien-de-la-humanidad-29006944,oem.com.mx,downloaded_ok,trafilatura,3917,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tamaulipas presume avance en infraestructura; cambios en gabinete buscan “mejores resultados”: Américo Villarreal - oem.com.mx,https://oem.com.mx/elsoldetampico/local/tamaulipas-presume-avance-en-infraestructura-cambios-en-gabinete-buscan-mejores-resultados-americo-villarreal-29035076,oem.com.mx,downloaded_ok,trafilatura,959,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1103,www.milenio.com,downloaded_ok,cloudscraper,2399,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""","Con más de 5 mil elementos, Tamaulipas se prepara para recibir cerca de 3 millones de turistas - Milenio",https://www.milenio.com/estados/tamaulipas-listo-semana-santa-seguridad-millones-visitas,www.milenio.com,downloaded_ok,cloudscraper,1930,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1102,www.milenio.com,downloaded_ok,cloudscraper,2222,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""","La Grilla, - Milenio",https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1101,www.milenio.com,downloaded_ok,cloudscraper,2327,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Sheinbaum y Pemex estarán en Tampico - Milenio,https://www.milenio.com/opinion/victor-hugo-duran/sin-codigo/sheinbaum-y-pemex-estaran-en-tampico,www.milenio.com,downloaded_ok,cloudscraper,2325,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""","Proyecto Génesis, la obra histórica que busca garantizar agua por un siglo en Tamaulipas - Milenio",https://www.milenio.com/estados/tamaulipas-anuncia-obra-historica-para-garantizar-agua-por-100-anos,www.milenio.com,downloaded_ok,cloudscraper,11023,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Abrirán base frente al Parque Méndez para Guardia Estatal; seguridad en zona Centro - Milenio,https://www.milenio.com/policia/base-seguridad-zona-centro-tampico-semana-santa,www.milenio.com,downloaded_ok,cloudscraper,2480,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""","Con socorristas sin paga y apoyo de PC, Cruz Roja aguantará crisis en Tamaulipas - Milenio",https://www.milenio.com/estados/cruz-roja-tamaulipas-operara-voluntarios-semana-santa,www.milenio.com,downloaded_ok,cloudscraper,7260,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Los mejores 'spots' para tus fotos en el sur de Tamaulipas durante Semana Santa - Milenio,https://www.milenio.com/estilo/lugares-tomar-fotos-tampico-madero-altamira,www.milenio.com,downloaded_ok,cloudscraper,4942,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Clausuran el Cuarto Foro Estatal del Agua con carrera atlética en Tampico - Milenio,https://www.milenio.com/deportes/carrera-por-dia-mundial-del-agua-2026-en-tampico,www.milenio.com,downloaded_ok,cloudscraper,1597,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tampico en el Día del Agua: entre abasto y fragilidad - Milenio,https://www.milenio.com/opinion/victor-hugo-martinez/eje-sur/tampico-en-el-dia-del-agua-entre-abasto-y-fragilidad,www.milenio.com,downloaded_ok,cloudscraper,2285,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",La Iglesia apuesta por IA e Instagram para atraer a más seminaristas en Tamaulipas - Milenio,https://www.milenio.com/comunidad/la-iglesia-apuesta-por-ia-y-redes-para-atraer-seminaristas-ante-crisis,www.milenio.com,downloaded_ok,cloudscraper,9113,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tamaulipas alista plan de electromovilidad de Tampico a Monterrey - Milenio,https://www.milenio.com/negocios/tamaulipas-por-electromovilidad-de-tampico-a-monterrey-y-nuevo-laredo,www.milenio.com,downloaded_ok,cloudscraper,2630,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Llega la primavera y con ella la riqueza que se cae al suelo: así se vive el desperdicio de mangos en Tampico - Milenio,https://www.milenio.com/estados/primavera-en-tampico-abundancia-y-desperdicio-de-mangos-en-temporada,www.milenio.com,downloaded_ok,cloudscraper,7609,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tamaulipas bombardeará nubes para ayudar al campo en la zona norte - Milenio,https://www.milenio.com/negocios/tamaulipas-bombardeara-nubes-ayudar-campo-zona-norte,www.milenio.com,downloaded_ok,cloudscraper,2036,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Pese a recuperar producción, Refinería Madero es última en gasolinas - Milenio",https://www.milenio.com/negocios/refineria-madero-es-ultima-en-produccion-de-gasolinas,www.milenio.com,downloaded_ok,cloudscraper,2183,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Acuerdan revisiones a alumnos de bachillerato en Tamaulipas - Milenio,https://www.milenio.com/comunidad/acuerdan-revisiones-a-alumnos-de-bachillerato-en-tamaulipas,www.milenio.com,downloaded_ok,cloudscraper,3148,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Amor por la inclusión: brindan alegría a niños especiales con caravana en el sur de Tamaulipas - Milenio,https://www.milenio.com/comunidad/desfile-primavera-ciudad-madero-realizan-caravana-inclusion,www.milenio.com,downloaded_ok,cloudscraper,2217,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tamaulipas quiere superar a Oaxaca y busca convertirse en la nueva potencia de la generación eólica de energía - Milenio,https://www.milenio.com/negocios/energia-eolica-tamaulipas-proyectos-inversion-crecimiento,www.milenio.com,downloaded_ok,cloudscraper,7025,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",¡Ojo! Cerrarán carriles de la avenida Hidalgo en Tampico: CUÁNDO y en qué tramos - Milenio,https://www.milenio.com/comunidad/cierre-avenida-hidalgo-tampico-carriles-bloqueados,www.milenio.com,downloaded_ok,cloudscraper,1207,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Inauguran Desde la Estructura, de Quirarte + Ornelas en Toluca - Milenio",https://www.milenio.com/cultura/inauguran-exposicion-desde-la-estructura-en-museo-torres-bicentenario,www.milenio.com,downloaded_ok,cloudscraper,2045,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",¿Qué es el Norte 'Explosivo'? - Milenio,https://www.milenio.com/ciencia-y-salud/que-es-el-norte-explosivo,www.milenio.com,downloaded_ok,cloudscraper,1996,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Norte 'explosivo' azota a Tamaulipas con rachas de más de 100 km/h - Milenio,https://www.milenio.com/estados/afectaciones-norte-explosivo-tamaulipas-16-marzo,www.milenio.com,downloaded_ok,cloudscraper,2517,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Activan Plan DN-III-E en Tampico tras caída de árboles por fuerte norte que dejó afectaciones en la ciudad - Milenio,https://www.milenio.com/comunidad/activan-plan-dn-iii-e-tampico-fuertes-vientos-norte,www.milenio.com,downloaded_ok,cloudscraper,4634,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Identifican a presunto acosador exhibicionista en la Laguna del Capintero - Milenio,https://www.milenio.com/estados/identifican-presunto-hombre-acosador-laguna-carpintero,www.milenio.com,downloaded_ok,cloudscraper,1485,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Puertos tamaulipecos buscan más clientes en convención internacional - Milenio,https://www.milenio.com/negocios/promocionan-puertos-de-tamaulipas-en-convencion-internacional,www.milenio.com,downloaded_ok,cloudscraper,2205,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Camarón, lo más solicitado por los visitantes en Tampico; aumenta 70% su venta - Milenio",https://www.milenio.com/comunidad/camaron-lo-mas-solicitado-por-los-visitantes-en-tampico,www.milenio.com,downloaded_ok,cloudscraper,2167,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Realizan en Tampico premier de película “Psicópata: El asesino del conejo blanco” - Milenio,https://www.milenio.com/espectaculos/cine/psicopata-asesino-conejo-blanco-estreno-mexico,www.milenio.com,downloaded_ok,cloudscraper,4910,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Plan de vialidad y calles cerradas para el Clásico Tamaulipeco HOY miércoles 18 de marzo - Milenio,https://www.milenio.com/deportes/calles-cerradas-partido-jaiba-brava-18-marzo-2026,www.milenio.com,downloaded_ok,cloudscraper,1191,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tamaulipas incrementa oferta para arribo de firmas de supermercados - Milenio,https://www.milenio.com/negocios/tiendas-tres-b-llegaran-a-tampico-madero-y-altamira,www.milenio.com,downloaded_ok,cloudscraper,3921,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tampico vuelve a vibrar con el béisbol tras años difíciles - Milenio,https://www.milenio.com/deportes/beisbol/beisbol-tampico-revive-crece-rumbo-torneo-105,www.milenio.com,downloaded_ok,cloudscraper,1561,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Brutal agresión en Tampico: Pareja golpea a mujer - Milenio,https://www.milenio.com/videos/policia/anfitriona-airbnb-termina-hospital-ataque-huespedes-tamaulipas,www.milenio.com,downloaded_ok,cloudscraper,323,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Qué es el Norte explosivo que azota a Tampico y Madero - Milenio,https://www.milenio.com/videos/estados/rafagas-viento-colapsan-semaforos-estructuras-tamaulipas,www.milenio.com,downloaded_ok,cloudscraper,330,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Revocan la donación de terreno para nuevo hospital en Altamira - Milenio,https://www.milenio.com/comunidad/revocan-la-donacion-de-terreno-para-nuevo-hospital-en-altamira,www.milenio.com,downloaded_ok,cloudscraper,1728,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Lanzan “Génesis”, el plan más ambicioso para reutilizar el agua en el sur de Tamaulipas - Milenio",https://www.milenio.com/negocios/ip-tamaulipas-lanza-genesis-proyecto-reuso-agua-sur,www.milenio.com,downloaded_ok,cloudscraper,3766,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Empresarios de Matamoros se suman a la promoción del Puerto del Norte - Milenio,https://www.milenio.com/negocios/empresarios-matamoros-suman-promocion-puerto-norte,www.milenio.com,downloaded_ok,cloudscraper,2155,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Ingresos de 100 mdp dejarán al sur de Tamaulipas plataformas de Pemex - Milenio,https://www.milenio.com/negocios/plataformas-pemex-construidas-tampico-dejaran-100-mdp-ingreso,www.milenio.com,downloaded_ok,cloudscraper,2379,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Productores quieren filtro de ganado en límite con Veracruz - Milenio,https://www.milenio.com/comunidad/productores-quieren-filtro-ganado-limite-veracruz,www.milenio.com,downloaded_ok,cloudscraper,2480,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Marco Antonio Ruiz: el margen de error es poco para llegar a la Liguilla - Milenio,https://www.milenio.com/deportes/futbol/marco-antonio-ruiz-margen-error-llegar-liguila,www.milenio.com,downloaded_ok,cloudscraper,2229,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Con petición de aumento salarial y empleo, reciben a Claudia Sheinbaum en Tampico - Milenio",https://www.milenio.com/comunidad/realizan-peticiones-claudia-sheinbaum-arribo-tampico,www.milenio.com,downloaded_ok,cloudscraper,1869,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Vinculan a proceso a Gabriela ""A"" por sustraer a una menor de edad - Milenio",https://www.milenio.com/policia/vinculan-proceso-gabriela-retener-ilegalmente-menor-edad,www.milenio.com,downloaded_ok,cloudscraper,1713,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Corte de agua en Ciudad Victoria: más de 25 colonias se quedarán sin servicio el 17 de marzo - Milenio,https://www.milenio.com/comunidad/corte-agua-ciudad-victoria-17-marzo-2026-colonias-afectadas,www.milenio.com,downloaded_ok,cloudscraper,1957,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Marina Armada pierde terreno en la confianza de personas en Tampico - Milenio,https://www.milenio.com/comunidad/marina-armada-pierde-terreno-confianza-personas-tampico,www.milenio.com,downloaded_ok,cloudscraper,2194,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Industria de Altamira tendrá agua tratada en 2 años; se apuntan 3 plantas - Milenio,https://www.milenio.com/negocios/industrias-altamira-agua-tratada-2-anos,www.milenio.com,downloaded_ok,cloudscraper,2517,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Clásico Tamaulipeco, la gran rivalidad en la Liga de Expansión con alto valor - Milenio",https://www.milenio.com/deportes/futbol/clasico-tamaulipeco-rivalidad-liga-expansion-alto,www.milenio.com,downloaded_ok,cloudscraper,2258,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1100,www.milenio.com,downloaded_ok,cloudscraper,2040,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1104,www.milenio.com,downloaded_ok,cloudscraper,2223,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Jaiba Brava deja ir puntos como local al empatar con Coyotes de Tlaxcala - Milenio,https://www.milenio.com/deportes/futbol/resultado-jaiba-brava-vs-coyotes-tlaxcala-cronica-clausura-2026,www.milenio.com,downloaded_ok,cloudscraper,3189,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Más gas natural y fuentes limpias de energía, nuevas metas: Claudia Sheinbaum - Milenio",https://www.milenio.com/politica/impulsa-claudia-sheinbaum-gas-natural-energias-limpias,www.milenio.com,downloaded_ok,cloudscraper,2657,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Que el Plan B reduzca regidores, por fis - Milenio",https://www.milenio.com/opinion/victor-hugo-duran/sin-codigo/que-el-plan-b-reduzca-regidores-por-fis,www.milenio.com,downloaded_ok,cloudscraper,2384,False,False,True,"trafilatura,cloudscraper",,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Violencia escolar obliga a reforzar medidas en planteles de Tamaulipas - Milenio,https://www.milenio.com/comunidad/implementan-mochila-paz-violencia-escolar-tamaulipas,www.milenio.com,downloaded_ok,cloudscraper,1984,False,False,True,"trafilatura,cloudscraper",,
